id,fraud,date,amount,use_chip,merchant_city,merchant_state,mcc,errors,card_brand,card_type,has_chip,credit_limit,num_cards_issued,credit_score,total_debt,num_credit_cards,yearly_income
21043311,0,2018-04-04 08:00:00,$19.23,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,15422,2,850,86171,3,62837
16959041,1,2015-11-16 15:08:00,$152.82,Online Transaction,ONLINE,Unknown,4829,No Error,Visa,Debit,YES,27376,2,690,114266,5,53357
20999142,0,2018-03-25 15:15:00,$16.72,Swipe Transaction,Chattanooga,TN,5812,No Error,Mastercard,Debit,NO,137669,1,686,150896,5,193768
19199621,0,2017-03-09 14:04:00,$14.53,Chip Transaction,Katy,TX,5912,No Error,Mastercard,Credit,YES,12500,2,779,78143,4,53878
16878344,0,2015-10-30 11:18:00,$132.20,Swipe Transaction,Corpus Christi,TX,5300,No Error,Mastercard,Debit,NO,19554,1,745,54351,2,32126
21362624,0,2018-06-10 18:27:00,$2.74,Chip Transaction,North Hollywood,CA,5411,No Error,Mastercard,Debit,YES,27447,2,725,907,4,34441
9299899,0,2011-03-20 18:57:00,$109.43,Swipe Transaction,Atlantic City,NJ,7995,No Error,Visa,Credit,YES,8900,1,769,73779,5,36270
12160802,0,2013-01-03 20:23:00,$44.04,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,62519,1,764,6229,8,82009
7765375,1,2010-03-15 11:55:00,$44.86,Online Transaction,ONLINE,Unknown,5311,No Error,Amex,Credit,YES,7100,1,684,51751,4,35196
11930266,0,2012-11-12 21:34:00,$32.85,Swipe Transaction,La Verne,CA,5813,No Error,Visa,Credit,NO,12400,1,787,127613,5,59696
13989181,0,2014-02-11 12:57:00,$14.59,Swipe Transaction,Huntington,WV,5814,No Error,Visa,Debit,YES,25292,2,702,107410,4,44534
18246471,0,2016-08-18 11:30:00,$20.00,Swipe Transaction,Binghamton,NY,4829,No Error,Mastercard,Debit,YES,4887,2,616,39222,4,30984
8835402,0,2010-11-30 21:18:00,$44.36,Swipe Transaction,Mechanicsburg,PA,5310,No Error,Visa,Credit,YES,10600,2,696,53407,1,44303
19795849,0,2017-07-13 14:44:00,$11.14,Swipe Transaction,Clear Lake,MN,4214,No Error,Mastercard,Debit,NO,31829,2,758,25867,7,38800
9255251,0,2011-03-10 08:14:00,$2.93,Swipe Transaction,Chino,CA,5942,No Error,Mastercard,Debit,YES,27447,2,725,907,4,34441
17237423,0,2016-01-14 18:37:00,$30.80,Chip Transaction,Sacramento,CA,5812,No Error,Mastercard,Debit (Prepaid),YES,105,2,737,72162,2,51854
10945317,0,2012-04-04 06:21:00,$72.55,Swipe Transaction,Kissimmee,FL,4900,No Error,Visa,Debit,YES,14217,1,850,80794,5,32928
22205465,0,2018-12-06 11:12:00,$13.15,Swipe Transaction,Dalton,GA,5541,No Error,Amex,Credit,YES,9900,2,793,62695,3,40407
8057102,0,2010-05-26 21:01:00,$6.39,Swipe Transaction,Palm Bay,FL,7538,No Error,Visa,Debit,YES,12252,1,643,49366,3,35978
8608670,0,2010-10-07 12:12:00,$12.46,Swipe Transaction,Wichita,KS,5411,No Error,Mastercard,Debit,YES,14576,2,719,24676,5,41790
13183058,0,2013-08-18 13:10:00,$194.66,Swipe Transaction,Dallas,TX,3390,No Error,Mastercard,Debit,YES,17527,1,763,0,4,33729
16603453,0,2015-09-01 10:54:00,$13.12,Swipe Transaction,El Paso,TX,5921,No Error,Mastercard,Debit,YES,20042,2,651,84935,3,34302
20304454,0,2017-10-29 11:39:00,$83.54,Swipe Transaction,Gaithersburg,MD,5719,No Error,Amex,Credit,NO,7100,1,605,24575,3,37789
16909584,0,2015-11-06 06:33:00,$50.00,Chip Transaction,Dinuba,CA,5499,Bad PIN,Mastercard,Debit,YES,15512,2,758,74083,2,26900
7780576,0,2010-03-19 09:05:00,$29.42,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Credit,YES,19100,2,782,1574,6,40787
19687398,0,2017-06-20 20:29:00,$125.33,Chip Transaction,Kailua,HI,5655,No Error,Mastercard,Debit,YES,24481,1,781,0,5,39214
13620475,0,2013-11-22 18:19:00,$171.08,Online Transaction,ONLINE,Unknown,6300,Bad CVV,Discover,Credit,YES,3600,2,724,93592,5,26535
13311771,0,2013-09-15 16:22:00,$482.86,Swipe Transaction,Kent,WA,7538,No Error,Visa,Credit,YES,16400,2,750,363,5,39110
17146787,0,2015-12-26 12:53:00,$6.99,Chip Transaction,Miami,FL,5812,No Error,Mastercard,Debit,YES,16034,2,616,2559,3,23217
14115106,1,2014-03-11 05:33:00,$171.15,Online Transaction,ONLINE,Unknown,3256,No Error,Mastercard,Debit,YES,14466,2,756,25987,7,28147
10147428,0,2011-10-03 12:19:00,$197.00,Swipe Transaction,De Pere,WI,3393,No Error,Mastercard,Debit,YES,23296,2,731,83828,2,66489
13474611,0,2013-10-21 13:13:00,$72.05,Swipe Transaction,Howard Beach,NY,7538,No Error,Mastercard,Debit,YES,24191,2,632,98211,4,53996
10648541,0,2012-01-26 11:08:00,$27.12,Online Transaction,ONLINE,Unknown,4121,Technical Glitch,Visa,Credit,YES,16400,1,714,1135,5,35685
18187070,0,2016-08-05 17:37:00,$49.44,Chip Transaction,Beaverton,OR,5411,No Error,Visa,Credit,YES,4600,1,706,103229,5,44249
16238551,1,2015-06-15 11:59:00,$164.07,Online Transaction,ONLINE,Unknown,5732,No Error,Mastercard,Credit,YES,8000,1,809,1644,8,19225
7504567,0,2010-01-08 12:42:00,$100.00,Swipe Transaction,Carrollton,TX,4829,No Error,Mastercard,Debit,YES,17689,1,757,15891,4,43598
20403168,0,2017-11-19 09:07:00,$105.58,Chip Transaction,Chattanooga,TN,7538,No Error,Mastercard,Debit,YES,22975,1,625,70603,2,48337
9007001,0,2011-01-10 14:19:00,$23.98,Swipe Transaction,Wauconda,IL,4121,No Error,Mastercard,Debit,YES,23740,2,782,1574,6,40787
17219727,0,2016-01-11 07:45:00,$54.41,Chip Transaction,Grand Rapids,MI,5411,No Error,Visa,Debit,YES,8643,2,631,22171,4,42812
20052158,0,2017-09-05 20:39:00,$15.40,Chip Transaction,Round Rock,TX,5813,No Error,Mastercard,Debit,YES,27761,1,726,29627,7,61901
8152335,0,2010-06-19 10:09:00,$2.18,Swipe Transaction,Sterling Heights,MI,5411,No Error,Visa,Credit,YES,5300,1,736,66529,2,46843
8780343,0,2010-11-17 15:50:00,$8.69,Swipe Transaction,Miami,FL,5411,No Error,Mastercard,Credit,YES,12900,1,783,87923,4,38390
17625601,0,2016-04-07 20:54:00,$70.42,Chip Transaction,Auburn,ME,5812,No Error,Mastercard,Credit,YES,9700,1,765,111077,2,42411
14661035,0,2014-07-08 14:59:00,$35.42,Swipe Transaction,Nashport,OH,5541,No Error,Amex,Credit,YES,13400,1,693,44263,3,43133
15432973,0,2014-12-23 17:08:00,$19.94,Swipe Transaction,Tacoma,WA,5912,No Error,Visa,Debit,YES,35268,1,775,75415,4,64262
22402967,0,2019-01-17 09:16:00,$1.43,Chip Transaction,Winston,GA,5812,No Error,Visa,Debit,YES,21087,1,635,64994,1,46108
20357171,0,2017-11-09 14:09:00,$47.79,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,NO,13245,2,686,24637,5,35114
7805915,0,2010-03-25 13:02:00,$-56.00,Swipe Transaction,Cambridge,OH,5541,No Error,Amex,Credit,YES,12200,2,769,28260,2,32522
8168171,0,2010-06-23 07:19:00,$3.30,Swipe Transaction,Piggott,AR,5411,No Error,Visa,Credit,YES,10400,2,782,45661,4,31499
19684698,0,2017-06-20 10:28:00,$5.71,Swipe Transaction,Rancho Cucamonga,CA,5812,No Error,Mastercard,Debit,NO,16426,2,761,97188,4,50163
20204554,0,2017-10-08 07:23:00,$41.83,Chip Transaction,Victoria,TX,5651,No Error,Visa,Debit,YES,17235,2,638,23406,5,23082
17281528,1,2016-01-24 11:09:00,$133.30,Online Transaction,ONLINE,Unknown,5651,No Error,Visa,Debit,YES,9708,1,792,59824,3,48710
7859020,0,2010-04-07 18:13:00,$55.97,Swipe Transaction,North Bend,NE,5300,No Error,Mastercard,Credit,YES,13800,1,745,0,4,67761
16482864,0,2015-08-06 13:34:00,$-51.00,Chip Transaction,Meridian,ID,5541,No Error,Mastercard,Debit,YES,14913,2,686,85218,3,45450
21202241,0,2018-05-07 16:32:00,$9.83,Chip Transaction,Lebanon,OR,4121,No Error,Mastercard,Debit (Prepaid),YES,57,1,786,55643,6,34671
14605788,0,2014-06-26 17:30:00,$21.20,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit (Prepaid),NO,38,3,758,117011,1,42808
15553902,0,2015-01-18 17:01:00,$33.29,Chip Transaction,Hammond,LA,5411,No Error,Mastercard,Credit,YES,7100,2,673,90940,4,41845
14615241,0,2014-06-28 16:50:00,$67.23,Swipe Transaction,Fort Lauderdale,FL,4900,No Error,Mastercard,Debit,YES,10726,2,711,34511,4,28931
16128996,0,2015-05-23 06:57:00,$34.44,Chip Transaction,Philadelphia,PA,5411,No Error,Visa,Credit,YES,24300,2,642,130160,1,103126
11202250,0,2012-06-01 11:47:00,$77.37,Swipe Transaction,Sacramento,CA,5651,No Error,Mastercard,Debit,YES,7081,2,689,18859,5,31177
15188689,0,2014-10-31 18:25:00,$15.40,Swipe Transaction,Leesburg,FL,5411,No Error,Discover,Credit,YES,4000,2,850,80794,5,32928
19173547,0,2017-03-04 00:49:00,$30.89,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,2809,2,720,92603,4,35590
12616241,0,2013-04-15 13:49:00,$67.16,Swipe Transaction,Chariton,IA,5300,No Error,Visa,Debit,YES,24424,1,790,23196,3,60510
20417474,0,2017-11-22 10:15:00,$7.71,Chip Transaction,Garden Grove,CA,5812,No Error,Visa,Debit,YES,14295,1,811,28613,4,38081
9818891,0,2011-07-19 15:37:00,$20.81,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,21205,1,730,3140,5,66999
8520368,0,2010-09-16 08:50:00,$47.14,Swipe Transaction,Concord,NC,5541,No Error,Visa,Credit,YES,12000,1,810,35134,5,51581
7782837,0,2010-03-19 19:06:00,$34.37,Swipe Transaction,Winfield,KS,7832,No Error,Mastercard,Debit,YES,14576,2,719,24676,5,41790
15588550,0,2015-01-26 10:24:00,$4.32,Chip Transaction,Richmond,VA,5411,No Error,Mastercard,Debit,YES,14913,2,686,85218,3,45450
20048802,0,2017-09-05 08:49:00,$2.14,Chip Transaction,Alpharetta,GA,5541,No Error,Mastercard,Debit,YES,416,2,680,3154,3,1426
22174613,0,2018-11-29 18:19:00,$70.62,Chip Transaction,Lenoir,NC,5912,No Error,Mastercard,Debit,YES,9883,1,694,13351,4,28988
15459996,0,2014-12-29 12:59:00,$8.40,Swipe Transaction,Chicago,IL,5541,No Error,Mastercard,Credit,YES,0,2,691,0,3,4
23058143,0,2019-06-05 06:06:00,$14.01,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Credit,YES,9900,1,788,14408,4,27772
21911767,0,2018-10-05 07:03:00,$43.23,Online Transaction,ONLINE,Unknown,4784,No Error,Amex,Credit,YES,18000,2,850,93513,1,67444
15521569,0,2015-01-11 18:47:00,$33.35,Chip Transaction,Barron,WI,5814,No Error,Visa,Debit,YES,22457,1,741,49537,3,31343
8686379,1,2010-10-26 09:34:00,$20.65,Online Transaction,ONLINE,Unknown,5251,No Error,Amex,Credit,NO,20900,2,793,11755,5,57513
23015331,0,2019-05-26 22:19:00,$30.60,Chip Transaction,Charlotte,NC,5812,No Error,Mastercard,Debit,YES,16134,2,705,56689,4,36324
21152141,0,2018-04-27 06:41:00,$51.86,Chip Transaction,Los Angeles,CA,5499,No Error,Mastercard,Debit,YES,3658,2,696,53023,4,26510
8077168,0,2010-05-31 21:02:00,$41.01,Swipe Transaction,Chicago,IL,5310,No Error,Visa,Credit,YES,7400,1,641,56953,2,30509
9419537,0,2011-04-17 16:46:00,$58.39,Swipe Transaction,Mount Pleasant,NC,5912,No Error,Visa,Credit,YES,7900,1,694,50449,2,40867
21949054,0,2018-10-13 02:29:00,$51.59,Chip Transaction,Chula Vista,CA,7538,No Error,Discover,Credit,YES,11200,1,675,105623,4,54963
16504068,0,2015-08-11 07:15:00,$56.00,Chip Transaction,Denton,MD,5541,No Error,Visa,Debit,YES,17117,1,698,102611,2,76274
21895370,0,2018-10-01 14:15:00,$63.00,Swipe Transaction,Kent,WA,5499,Bad PIN,Mastercard,Debit,NO,32636,1,750,363,5,39110
15435183,0,2014-12-24 10:19:00,$5.29,Swipe Transaction,Houston,TX,5411,No Error,Mastercard,Credit,YES,7300,1,784,82667,7,32347
11168733,0,2012-05-24 18:33:00,$80.70,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,30971,2,741,2149,7,84694
10235213,0,2011-10-23 16:06:00,$15.74,Swipe Transaction,Tucson,AZ,5541,No Error,Visa,Credit,YES,6100,2,661,55369,5,35602
7728652,0,2010-03-06 08:06:00,$2.38,Swipe Transaction,Lebanon,OR,5541,No Error,Visa,Debit,YES,11678,2,786,55643,6,34671
11199961,0,2012-05-31 21:01:00,$74.10,Swipe Transaction,High Point,NC,7230,No Error,Mastercard,Debit,YES,21205,2,813,79960,7,48944
9115372,0,2011-02-05 07:57:00,$86.00,Swipe Transaction,Merritt Island,FL,5499,No Error,Mastercard,Debit,YES,12047,2,606,85160,1,53702
14572287,0,2014-06-19 13:04:00,$19.04,Online Transaction,ONLINE,Unknown,4784,No Error,Amex,Credit,YES,14800,1,701,59062,3,39700
20754788,0,2018-02-01 16:10:00,$40.00,Chip Transaction,Silverton,TX,4829,No Error,Mastercard,Debit,YES,12566,1,655,59730,4,31505
20380952,0,2017-11-14 14:49:00,$76.94,Chip Transaction,Woodstock,GA,5912,No Error,Visa,Debit,YES,21087,1,635,64994,1,46108
7503845,0,2010-01-08 09:35:00,$16.46,Swipe Transaction,Huntington Station,NY,9402,No Error,Mastercard,Credit,YES,15000,2,721,136853,4,71103
17039155,0,2015-12-03 16:24:00,$8.16,Swipe Transaction,Chicago,IL,5411,No Error,Mastercard,Credit,YES,0,2,691,0,3,4
18801196,0,2016-12-14 16:10:00,$75.30,Chip Transaction,Wilson,NC,5812,No Error,Amex,Credit,YES,13100,2,590,20950,3,55418
22104645,0,2018-11-15 06:09:00,$1.33,Chip Transaction,Florence,SC,5541,No Error,Visa,Debit,YES,31535,1,796,113529,5,84365
7944260,1,2010-04-29 06:30:00,$60.52,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Credit,YES,16300,2,772,222735,2,95945
12929997,0,2013-06-24 01:43:00,$46.33,Swipe Transaction,Gainesville,FL,5311,No Error,Mastercard,Debit,YES,22742,2,725,68559,4,52630
11607981,0,2012-09-01 04:51:00,$26.68,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit (Prepaid),NO,52,1,627,114394,5,64481
14555824,0,2014-06-15 18:52:00,$3.94,Swipe Transaction,Fort Lauderdale,FL,5311,No Error,Visa,Debit,YES,20447,2,661,90049,7,44170
13813353,0,2014-01-04 07:35:00,$86.37,Swipe Transaction,Holland,MI,5912,No Error,Discover,Credit,YES,13000,1,773,28032,4,38487
20678981,0,2018-01-16 17:32:00,$17.22,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,16962,1,593,95755,2,36760
17382212,0,2016-02-14 19:02:00,$40.00,Chip Transaction,Lucas,IA,4829,No Error,Visa,Debit,YES,32659,2,790,23196,3,60510
22339657,1,2019-01-03 17:43:00,$21.43,Swipe Transaction,Rome,Italy,5912,No Error,Amex,Credit,NO,7100,1,605,24575,3,37789
17390556,1,2016-02-16 14:01:00,$3.58,Chip Transaction,Gates Mills,OH,5651,No Error,Mastercard,Debit,YES,28580,1,695,86837,6,41091
23476404,0,2019-09-01 09:22:00,$35.52,Chip Transaction,Saint Johnsbury,VT,5912,No Error,Visa,Debit,YES,11528,2,772,52248,5,36843
13501045,1,2013-10-27 11:03:00,$51.63,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit (Prepaid),YES,61,2,785,16040,5,21547
16412576,1,2015-07-22 12:15:00,$120.01,Chip Transaction,Maple Heights,OH,5651,No Error,Mastercard,Debit (Prepaid),YES,65,2,731,34039,2,55565
12923542,0,2013-06-22 14:18:00,$-59.00,Swipe Transaction,Callicoon,NY,5499,No Error,Mastercard,Debit,NO,25878,1,717,418,5,51717
14870299,0,2014-08-23 11:08:00,$-94.00,Swipe Transaction,San Antonio,TX,5499,No Error,Mastercard,Debit,YES,19955,1,802,111007,6,42900
18653393,1,2016-11-13 11:37:00,$275.00,Online Transaction,ONLINE,Unknown,3393,No Error,Mastercard,Debit,YES,27146,1,810,35134,5,51581
9010937,0,2011-01-11 12:48:00,$80.00,Swipe Transaction,Longville,LA,4829,No Error,Mastercard,Debit,YES,12852,2,761,69070,6,54587
13608647,0,2013-11-20 08:32:00,$5.97,Swipe Transaction,Lancaster,OH,5499,No Error,Mastercard,Debit (Prepaid),YES,23,2,609,4031,2,79870
10881958,0,2012-03-20 13:51:00,$44.55,Swipe Transaction,Edwardsville,IL,7832,No Error,Visa,Credit,YES,8700,1,590,1639,2,16646
9714224,0,2011-06-25 11:59:00,$0.76,Swipe Transaction,Leesburg,GA,4214,No Error,Mastercard,Debit,YES,2903,2,829,12475,3,28055
9836469,0,2011-07-23 16:42:00,$30.44,Swipe Transaction,New Buffalo,PA,5411,No Error,Visa,Credit,YES,6600,1,717,44902,2,29864
12437524,0,2013-03-07 02:59:00,$29.31,Swipe Transaction,Eastpointe,MI,5211,No Error,Visa,Debit,YES,11906,1,739,41173,4,37686
14433368,0,2014-05-19 22:26:00,$174.03,Swipe Transaction,Houston,TX,5411,No Error,Amex,Credit,YES,11200,2,691,64269,5,53872
20872222,1,2018-02-26 17:05:00,$118.61,Chip Transaction,Rome,Italy,5651,No Error,Mastercard,Debit,YES,16102,1,778,16285,4,31901
14532503,0,2014-06-10 14:50:00,$73.25,Swipe Transaction,Philadelphia,PA,5719,No Error,Mastercard,Debit,YES,14531,1,693,94228,2,32855
10216547,0,2011-10-19 10:56:00,$96.39,Swipe Transaction,Irving,TX,5310,No Error,Visa,Credit,YES,20100,1,593,108399,4,49677
13496481,0,2013-10-26 11:27:00,$42.85,Swipe Transaction,Voorheesville,NY,5719,No Error,Mastercard,Debit (Prepaid),YES,66,1,680,37838,4,58503
10765712,0,2012-02-22 06:27:00,$4.09,Swipe Transaction,Independence,OH,5499,No Error,Visa,Debit,YES,18220,1,683,6494,4,49079
19830214,0,2017-07-20 19:34:00,$154.36,Online Transaction,ONLINE,Unknown,4899,No Error,Mastercard,Debit,YES,1837,2,612,71719,2,36743
13356113,0,2013-09-25 14:43:00,$58.41,Swipe Transaction,Novi,MI,5411,No Error,Visa,Debit,YES,9521,2,509,33545,4,62103
8623717,1,2010-10-11 07:50:00,$1.56,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Credit,YES,17900,1,759,23366,4,51014
12389371,0,2013-02-24 08:30:00,$-61.00,Swipe Transaction,Sunnyvale,CA,5499,No Error,Mastercard,Debit,YES,43863,1,786,122254,6,92785
12340237,0,2013-02-13 09:56:00,$71.00,Swipe Transaction,Latrobe,PA,5541,No Error,Mastercard,Credit,YES,10600,1,781,79302,4,39733
13296113,0,2013-09-12 10:23:00,$14.20,Swipe Transaction,Arnold,MO,5812,No Error,Discover,Credit,YES,9700,1,684,55173,5,44334
20141914,0,2017-09-24 20:04:00,$21.29,Chip Transaction,Shepherdsville,KY,5211,No Error,Mastercard,Debit,YES,20881,1,712,17392,2,40087
12782936,0,2013-05-22 15:12:00,$109.00,Swipe Transaction,Boca Raton,FL,5300,No Error,Mastercard,Debit,YES,1264,1,790,427,8,11613
23194876,0,2019-07-03 22:52:00,$18.52,Chip Transaction,Garden Grove,CA,5813,No Error,Visa,Debit,YES,15112,2,811,28613,4,38081
11595897,0,2012-08-29 11:01:00,$100.00,Swipe Transaction,Upper Sandusky,OH,4829,No Error,Mastercard,Debit,YES,24819,1,735,0,6,37556
16032519,0,2015-05-02 10:02:00,$50.66,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,37377,2,685,45269,2,67230
19759338,0,2017-07-05 22:01:00,$4.94,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,13529,2,828,55112,5,35397
22975277,0,2019-05-18 12:06:00,$0.54,Chip Transaction,Brooklyn,NY,5499,No Error,Mastercard,Debit,YES,14541,1,725,2667,3,47542
7976639,1,2010-05-07 06:55:00,$108.81,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit (Prepaid),YES,93,1,689,42745,4,30288
12175570,0,2013-01-07 07:44:00,$12.26,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Debit,YES,34818,2,703,157723,3,92017
21663065,0,2018-08-13 11:17:00,$16.89,Swipe Transaction,Los Altos,CA,9402,No Error,Visa,Debit (Prepaid),NO,68,1,764,6229,8,82009
20261878,0,2017-10-20 11:15:00,$0.96,Chip Transaction,Kerhonkson,NY,5499,No Error,Mastercard,Debit,YES,22357,2,732,66,4,9766
18073645,1,2016-07-12 13:44:00,$117.81,Online Transaction,ONLINE,Unknown,7996,No Error,Mastercard,Debit,YES,19573,1,727,26792,2,52181
22240379,0,2018-12-13 18:38:00,$9.35,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit (Prepaid),YES,47,1,508,42750,1,28472
13258477,0,2013-09-04 06:31:00,$63.12,Swipe Transaction,Washington,DC,5211,No Error,Visa,Debit,YES,20961,1,799,0,3,48810
17772634,0,2016-05-09 12:58:00,$15.54,Chip Transaction,Puyallup,WA,5541,No Error,Visa,Debit,YES,20074,1,767,52978,3,49993
11319717,0,2012-06-27 19:49:00,$34.74,Swipe Transaction,Ukiah,CA,5310,No Error,Mastercard,Debit,YES,17034,2,576,10323,3,12044
10072321,0,2011-09-15 23:37:00,$2.55,Swipe Transaction,West Covina,CA,5499,No Error,Mastercard,Debit,YES,16055,1,698,196,5,33483
13719209,0,2013-12-14 12:53:00,$22.87,Swipe Transaction,Sonora,CA,5541,No Error,Visa,Debit,YES,5024,1,703,15489,4,37544
22139919,0,2018-11-22 13:32:00,$48.60,Chip Transaction,Richardson,TX,5411,No Error,Mastercard,Debit,YES,10656,2,755,1433,5,32669
16238518,1,2015-06-15 11:53:00,$84.67,Swipe Transaction,Walnut Creek,CA,5912,No Error,Visa,Debit,YES,17280,2,646,156474,5,87030
21027678,0,2018-03-31 16:43:00,$9.95,Chip Transaction,Brownsville,TX,5411,No Error,Mastercard,Debit,YES,10966,1,702,27227,3,22714
21299878,0,2018-05-28 14:22:00,$-100.00,Chip Transaction,Hamilton,IN,5499,No Error,Mastercard,Debit,YES,8021,2,812,54771,4,21397
13176113,1,2013-08-17 05:50:00,$0.91,Online Transaction,ONLINE,Unknown,5815,No Error,Discover,Credit,YES,10300,1,828,55112,5,35397
10323828,0,2011-11-13 04:16:00,$100.00,Swipe Transaction,Bowling Green,KY,4829,No Error,Visa,Credit,YES,8900,1,812,24172,5,30252
10242688,0,2011-10-25 11:04:00,$5.31,Swipe Transaction,San Leandro,CA,5814,No Error,Visa,Debit,YES,23237,2,743,15336,5,30962
12706767,0,2013-05-05 15:29:00,$87.00,Swipe Transaction,Marietta,GA,5499,No Error,Visa,Debit,YES,16513,1,600,60949,3,36652
21932156,0,2018-10-09 12:47:00,$48.96,Swipe Transaction,Philadelphia,PA,5411,No Error,Amex,Credit,NO,9300,2,687,47490,4,36711
8360033,0,2010-08-08 16:15:00,$78.37,Swipe Transaction,Miami,FL,7230,No Error,Mastercard,Debit,YES,16034,2,616,2559,3,23217
21195914,0,2018-05-06 10:42:00,$4.99,Online Transaction,ONLINE,Unknown,4814,No Error,Mastercard,Credit,NO,7300,1,776,23392,3,30305
22814051,0,2019-04-14 08:54:00,$15.72,Chip Transaction,Houston,TX,5942,No Error,Mastercard,Credit,YES,7300,2,773,70825,4,30495
9508413,0,2011-05-08 14:01:00,$121.26,Swipe Transaction,Oviedo,FL,5912,No Error,Mastercard,Credit,YES,9200,3,636,93460,3,55571
18082717,1,2016-07-14 11:59:00,$417.00,Online Transaction,ONLINE,Unknown,3405,No Error,Visa,Debit,YES,24123,1,751,1218,4,50232
10051040,0,2011-09-11 08:37:00,$41.72,Swipe Transaction,Syracuse,NY,5211,No Error,Mastercard,Credit,YES,5500,2,681,95988,2,41379
17085600,0,2015-12-13 14:16:00,$93.93,Chip Transaction,Bristol,TN,5310,No Error,Mastercard,Debit,YES,6103,2,759,67244,5,36285
11801975,0,2012-10-14 17:48:00,$28.03,Swipe Transaction,Perrysburg,OH,4814,No Error,Visa,Debit,YES,13435,2,722,93844,3,37169
14212748,0,2014-04-01 12:10:00,$11.80,Swipe Transaction,Fort Lauderdale,FL,5411,Insufficient Balance,Visa,Credit,YES,17300,1,503,181429,2,82974
16869443,1,2015-10-28 10:40:00,$75.52,Online Transaction,ONLINE,Unknown,7996,Insufficient Balance,Mastercard,Debit (Prepaid),YES,76,1,721,89762,5,36925
18096956,0,2016-07-17 14:34:00,$82.44,Chip Transaction,Mason,WI,5300,No Error,Visa,Debit,YES,22457,1,741,49537,3,31343
8921144,0,2010-12-21 09:50:00,$3.54,Swipe Transaction,Auburn,GA,5411,No Error,Visa,Debit,YES,34877,2,675,162012,1,89152
21920272,0,2018-10-06 18:54:00,$25.52,Chip Transaction,Des Moines,IA,5541,No Error,Visa,Credit,YES,10200,2,686,57052,1,37864
11362176,1,2012-07-07 10:43:00,$2.45,Online Transaction,ONLINE,Unknown,5815,No Error,Visa,Credit,YES,8500,1,850,51667,4,30747
20337179,0,2017-11-05 10:42:00,$63.91,Chip Transaction,Henderson,TX,8043,No Error,Mastercard,Debit,YES,6957,1,759,119670,1,36496
